ESCS,PVxSCIE,REGION
-0.7108213246213246,375.3987,Americas
0.0201,331.55139999999994,Europe
-0.0789,469.5998000000001,Otro
1.4927,638.0914,Europe
1.1222,647.7808000000001,Asia
-3.4655,362.55730000000005,Otro
1.1911,473.8915999999999,Asia
0.8933,563.8751,Americas
-2.9982,321.3492,Americas
0.252,535.9919000000001,Europe
-0.2793,222.5097,Europe
0.2942,267.8471,Asia
-0.6523,411.8728,Europe
0.0482,405.3140000000001,Europe
-2.2677,305.3503,Europe
1.3065,392.2515,Asia
0.6623,631.1629,Asia
-1.3718,407.1383,Asia
0.7335,486.6557,Asia
-0.3058,597.9122,Europe
0.8636,544.0297,Europe
-1.4169,510.6398,Asia
0.3339245045802954,622.6967000000001,Americas
-0.2247,417.9963,Asia
-0.7738,495.9534,Asia
0.6461,723.7579,Europe
0.7638,370.9626,Americas
0.9108,343.4604,Americas
-0.2585,477.9758,Europe
0.2687,498.5141,Europe
0.42,320.7937,Europe
-0.0103,419.571,Asia
-0.7765,571.8878,Asia
0.6189,621.8997000000002,Asia
0.0835,426.2606,Oceania
1.0828,626.6205000000001,Americas
-0.6399,530.8208,Europe
1.0138,491.0677,Oceania
-0.5293,594.4834999999999,Europe
1.3175,580.2414000000001,Asia
0.914,677.2289000000001,Europe
-0.4254,423.5712,Europe
-0.813,412.2072,Asia
0.113,546.1185,Europe
1.474,460.3929999999999,Asia
0.8152,513.5212,Europe
-0.0745,441.4138000000001,Europe
3.8828,277.47670000000005,Asia
0.8216,566.6600999999998,Americas
0.3966,517.4075,Europe
-0.5932,509.5639,Oceania
-4.2784,271.7753000000001,Europe
0.8635,577.2676,Europe
-0.5161,586.7660000000001,Asia
0.6489,380.1564,Otro
1.1914,696.905,Asia
0.4632,567.069,Asia
0.0862,280.56350000000003,Europe
-0.145,640.3667999999999,Europe
0.2935,565.3574000000001,Europe
0.6055,567.3303,Americas
0.9524,584.6178,Europe
0.7694,521.0389,Asia
-1.9071,390.3035,Asia
0.8103,537.7684,Europe
-1.4214,417.7739,Asia
-1.3106626482213437,311.99889999999994,Americas
1.0759,489.8222,Americas
0.1828,293.72390000000007,Europe
0.0914,602.3605,Americas
0.3853,354.3070000000001,Asia
0.5657,438.0563,Europe
-1.7492,406.8086,Asia
-2.445,516.0013,Europe
0.2722,536.4669,Europe
0.2994,504.3746,Asia
-2.1017,313.50719999999995,Asia
-0.6418,456.3111,Asia
0.6065,354.94359999999995,Asia
0.2948,528.4962,Oceania
0.3873,563.0002000000001,Asia
-0.0986,510.9566999999999,Europe
0.118,413.10200000000015,Asia
0.305,396.5512,Europe
-0.5887,385.6137,Europe
1.0141,609.4104000000001,Europe
0.8228,485.16489999999993,Asia
0.823,574.1066000000001,Europe
-0.4225,346.1471,Europe
-0.4688,347.1004,Asia
0.3062,505.4452,Europe
-1.9679,422.0700000000001,Asia
-0.844,422.5307,Europe
0.4284,407.0066000000001,Americas
1.4519,426.007,Europe
-0.5444,481.0972,Europe
-0.402,377.2978,Europe
-1.1517,403.755,Asia
-0.7913,502.0683,Europe
-0.2465,519.6469,Europe
-1.9296,507.3933,Americas
0.359,476.61820000000006,Asia
-1.0529,556.8097999999999,Asia
-0.633,293.82949999999994,Asia
0.2926,739.4138,Asia
0.2717,542.124,Europe
0.2055,503.9127,Americas
-0.3951,314.88570000000004,Europe
1.3183,656.9216,Europe
-2.0296,360.4686,Africa
0.151,520.0001,Asia
0.1998,439.0317999999999,Oceania
0.1483,547.2302999999999,Europe
1.2037,490.2617,Asia
-1.2698,349.1126,Otro
0.4313,538.7979,Europe
0.8137,597.9394,Americas
-0.7646,477.6815,Asia
0.6272,505.1965,Europe
-0.8577,279.7682,Europe
-0.9575,623.4658999999999,Asia
-0.4198,465.3492000000001,Europe
0.1557,367.7866,Americas
0.5991,583.1335999999999,Asia
0.11972009202453987,413.8327000000001,Europe
-2.4534,349.4728,Asia
1.3167,447.8364,Asia
-1.2237,334.5612,Americas
0.7576,702.4969000000001,Oceania
0.4146,492.6439,Asia
0.698,399.4242,Europe
-3.1047,378.7932,Asia
0.683,309.31679999999994,Europe
0.0502,405.6917,Europe
1.1747,620.8635,Oceania
-0.8015,275.3928,Europe
1.66,492.4631,Asia
-0.9623,476.73910000000006,Europe
-0.3894,410.6236,Africa
0.8305,632.5515,Europe
0.4403,624.696,Americas
0.9886,507.0595000000001,Americas
-1.8815,288.4651,Otro
1.047,467.3755,Americas
-0.6589,303.1292,Otro
0.4608,322.8543,Asia
-1.6417,464.9152,Europe
1.1681,522.2162000000001,Americas
0.8237,505.8819,Americas
0.6779,496.36550000000005,Asia
-1.7253,345.9417,Americas
-0.1559,383.2275,Oceania
0.0035,538.3152,Americas
-0.6063,604.0703000000001,Europe
0.962,510.99270000000007,Europe
0.5391,413.0291,Asia
0.6417,345.0391,Asia
-0.7018,332.3719,Europe
0.0306,596.9954,Asia
0.2161,437.8384,Europe
-2.4208,291.03329999999994,Asia
0.9662,607.3267000000001,Europe
-2.6085,379.1929,Europe
0.5254416747181965,392.3466,Europe
0.8665,405.6572,Europe
1.1175,560.9997999999999,Europe
-0.4974,484.4517,Europe
-0.0492,492.6812999999999,Asia
1.9646,620.978,Otro
0.11542319999999999,409.432,Europe
0.7251,509.9084,Europe
-0.0925,506.51159999999993,Europe
-0.6389,272.62530000000004,Americas
-0.5134,419.1526,Asia
-0.8125,395.3746,Americas
-1.9116,348.8807,Europe
-1.6947,343.58970000000005,Americas
-2.0094,551.7986,Asia
0.3339245045802954,510.3850000000001,Americas
-1.5744,259.4383,Americas
-0.0548,539.917,Europe
-0.6563,381.1514,Americas
0.6199,382.6101,Europe
-0.0846,651.6254,Asia
-0.7088,508.0429,Europe
-1.2571,539.5119000000001,Americas
0.9133,389.3815000000001,Asia
-0.5423,423.9943,Europe
-0.1643,312.1343,Asia
0.1392,398.9354,Asia
-0.3634,335.71840000000003,Asia
0.6583,489.0668,Europe
-2.1031,368.1312,Asia
0.4213,393.3497,Asia
-0.6738,487.7610000000001,Americas
-1.2953,309.8094,Americas
-2.6182,394.503,Americas
0.3339245045802954,583.0592999999999,Americas
-0.6098,411.1177,Asia
-2.4502,390.122,Asia
-1.5912,356.70579999999995,Europe
-2.398,382.4968,Asia
-2.6499,411.3177,Americas
0.5255,585.6929000000001,Americas
1.117,529.3659,Europe
1.1491,665.2641000000001,Europe
-2.0043,266.52560000000005,Asia
-0.9851,437.4453,Europe
0.7591,554.8197,Asia
0.4852,542.9844999999999,Europe
-1.5238,515.1434,Americas
1.1748,522.5722,Europe
0.4836,433.4021,Americas
0.3912,635.5588000000001,Americas
-0.1884,583.8557999999999,Asia
1.1725,370.9445,Europe
-1.1172,298.5838,Europe
0.6629,454.0431,Europe
0.8714,545.3189,Asia
-0.2743,373.8048,Europe
-0.3823,387.8193,Europe
1.5948,336.3281,Europe
-0.0909,395.127,Asia
-1.0206,373.8425,Africa
-0.3761,350.5844000000001,Americas
0.2044,493.9387,Europe
-0.5867,370.829,Europe
0.4996,445.12090000000006,Europe
-0.0866,524.5332000000001,Europe
0.3788,607.8556,Europe
0.4669,623.4211,Americas
-0.4689,413.3171,Americas
-0.2989,353.3654,Americas
-0.7684,356.3673,Asia
0.1619,557.8118,Asia
-0.6021,381.1894,Europe
-1.0629,456.4505,Europe
1.1084,588.9326,Americas
0.5174,488.5885000000001,Europe
-0.0709,406.9740000000001,Europe
1.0306,647.2357999999999,Europe
0.0759,423.1566,Oceania
0.0096,451.1343,Europe
-0.4342,433.98550000000006,Americas
1.3153,625.9472,Europe
-2.2611,421.1697,Asia
1.0168,641.0264999999999,Europe
0.1724,275.7513,Asia
1.3391,700.0514,Oceania
-2.4855,350.54439999999994,Americas
0.1503,467.0777,Americas
0.281,355.098,Americas
0.6121,604.5277000000001,Europe
-1.8705,401.5743,Asia
0.6529,300.3396,Europe
0.0482,588.4025999999999,Europe
-1.5299,358.918,Otro
0.6239,349.1249,Asia
-0.38,572.8625,Americas
-1.445,392.2374,Americas
1.1143,598.3641,Europe
0.3626,337.01570000000004,Asia
0.3529,478.9923,Europe
0.2284,374.0839,Asia
1.0833,344.65860000000004,Asia
-0.7466,497.11050000000006,Europe
-0.5065,380.322,Asia
-1.5728,383.53809999999993,Europe
-0.5105,320.1518,Asia
1.5755,567.8954,Europe
-0.0936,445.5644,Europe
-2.032,385.7685,Asia
-0.3768,339.41670000000005,Europe
-0.0381,338.6152,Europe
0.6674,675.4907,Europe
-1.4801,419.041,Asia
0.9354,696.5779,Oceania
0.2993,466.4691,Oceania
-0.399,421.8072,Europe
0.0291,548.7006,Americas
-2.1386,370.2414,Americas
-1.2798,308.04540000000003,Americas
0.2559,484.4503,Europe
-0.9084,410.0483,Europe
0.2304,450.41,Europe
-1.5081,464.0516,Asia
0.1486,347.5357,Asia
0.8796,578.3786,Europe
0.1155,312.0255,Asia
0.8208,527.9651,Asia
-1.2646,244.15710000000004,Oceania
-0.159,458.0277,Europe
0.7964,546.8933,Americas
-0.7298,368.7506,Asia
-0.13303285804816223,302.37160000000006,Europe
0.1824,631.1156000000001,Europe
-2.051,365.0568999999999,Europe
-1.6534,316.1883,Asia
0.3776,494.2789,Europe
0.0719,434.22919999999993,Asia
1.2279,605.1757,Europe
1.117,526.7210000000001,Europe
1.358,503.7927999999999,Europe
-0.6582,424.6956000000001,Europe
0.7359,464.0793,Europe
-1.7405,272.76550000000003,Asia
0.1889,487.4176,Americas
-0.1497,345.9754,Asia
-0.5112,511.453,Europe
1.1452,537.4086000000001,Americas
-0.9436,479.81090000000006,Europe
-0.8247,450.4593,Europe
-1.0207,354.98850000000004,Otro
0.3939,472.5488,Asia
-2.5584,376.6925,Americas
-2.1831,297.8931,Americas
1.257,519.5025,Europe
-0.9093,337.4815,Europe
-0.2712,612.6759999999999,Europe
1.3418,344.15939999999995,Otro
0.5532,444.7922,Europe
-1.8306,348.2497,Asia
0.3792,422.276,Asia
0.8003,371.6667000000001,Europe
0.0186,515.2317,Asia
0.8202,445.1446,Asia
-1.252,396.3323,Asia
-0.2964,378.6482,Asia
0.3078,532.4818,Americas
-0.6159,566.3021000000001,Asia
0.4812,433.2537,Europe
0.1444,386.28,Europe
-1.8888,318.65690000000006,Asia
-0.7911,574.0713999999999,Asia
-1.4028,518.0511,Europe
0.3652,284.9896,Asia
-0.8652,598.3909999999998,Europe
-1.0235,572.2044,Asia
-0.101,409.6427,Asia
0.1973,419.2813,Europe
-1.367,421.8358,Americas
-1.4,570.6890999999998,Europe
0.8452,467.2724,Americas
0.3394,635.6165,Americas
0.1015,535.8424,Asia
-1.099,279.5916,Asia
-0.0168,689.5235000000001,Europe
-1.61,531.0948999999999,Europe
1.0846,329.0684,Europe
1.2497,375.5647,Asia
0.0055,295.2079,Asia
-1.5928,339.37870000000004,Europe
0.5591,426.3903,Asia
1.2855,687.4698000000001,Europe
-0.3487,423.33810000000005,Europe
1.1057,658.5458000000001,Asia
0.32525117631851086,439.1263,Asia
0.962,443.3058,Asia
-0.135,220.62000000000003,Otro
-2.7946,502.0901,Europe
-1.0343,372.053,Asia
-0.1276,311.4999,Europe
-0.8039,384.5081,Europe
0.395,317.03130000000004,Otro
-1.741,443.0646,Americas
1.0462,467.9916000000001,Europe
1.084,350.74510000000004,Europe
-1.9109,341.6625,Asia
-0.1299,574.4613,Europe
-2.2813,467.9486,Asia
-0.6337,314.4474,Asia
0.0596,465.4852,Asia
-0.7635,325.19050000000004,Europe
0.1142,355.35150000000004,Europe
0.9032,426.8730000000001,Europe
0.2067,379.4074,Europe
1.3589,411.5356,Europe
0.4523,422.5546000000001,Asia
-1.2399,329.64700000000005,Americas
-1.5072,456.4025,Americas
1.3072,590.1956,Asia
0.3535,510.8122,Asia
0.275,353.9577,Africa
-0.4917,328.87050000000005,Asia
0.5531,345.5471,Europe
0.0742,457.8339,Europe
-1.0593,460.4863,Europe
-0.6993,388.9671,Asia
-2.5645,364.6452000000001,Asia
1.1663,403.5702,Asia
-0.6505,507.0323,Europe
-2.797,295.14160000000004,Asia
-1.1172,447.2224,Americas
1.3189,643.8916999999999,Americas
0.6148,522.9748999999999,Europe
0.0942,496.1638,Americas
1.5842,573.9775999999999,Europe
0.887,686.2887,Europe
0.429,555.6166,Europe
-0.0727,438.7299999999999,Europe
0.1938,498.1051000000001,Asia
0.5669,504.8287,Asia
0.5201,344.0149,Asia
-3.025,332.8446,Asia
1.161,443.4364,Asia
-3.4947,353.6293,Americas
-1.558,335.4778,Africa
0.9909,676.0386999999998,Europe
0.8672,452.164,Europe
0.1413,418.2017,Otro
-1.5858,421.94040000000007,Otro
-0.2705,368.0974,Europe
-2.2193,316.3803,Americas
-1.4563,411.9995,Asia
0.1519811589805825,459.6713999999999,Europe
-0.8238,393.2995,Europe
1.0284,536.1577,Europe
0.4597,490.5262000000001,Asia
0.219,344.3891,Otro
-0.5508,428.46850000000006,Europe
1.2802,623.0568000000001,Europe
1.2355,468.96449999999993,Oceania
1.1219,619.4779,Europe
-2.4852,275.4203,Asia
-1.8041,291.5903,Asia
0.4694,535.1458,Europe
-0.303,524.2665000000001,Europe
0.9562,532.0233000000001,Europe
-1.6083,363.9311,Americas
-1.3733,442.5051,Asia
0.7299,475.9243,Asia
0.731,457.2199,Europe
-1.885,335.95570000000004,Africa
0.0383,286.2767,Asia
-1.7534,318.3912,Americas
0.6949,498.19130000000007,Americas
-0.5186,356.0596,Europe
0.8632,567.4181000000001,Europe
-1.6971,494.38950000000006,Americas
0.86,439.701,Oceania
-0.3235,372.2933999999999,Europe
0.9007,503.732,Americas
-0.06879525106382979,357.22450000000003,Europe
-0.9318,547.339,Oceania
1.152,603.866,Oceania
1.3434,535.4889000000001,Asia
1.0306,535.623,Americas
-0.24284266299951465,399.9362,Americas
0.3339245045802954,500.9572,Americas
-0.1337,412.6691,Americas
1.4879,456.36529999999993,Americas
0.9494,461.9938,Europe
0.3339245045802954,543.7409,Americas
0.4592,305.5982,Europe
-2.5954,539.2455,Americas
0.9306,513.8680999999999,Europe
-1.1906,519.7358,Europe
0.8905,377.3137,Europe
-0.7006,553.4287,Americas
1.6487,465.34190000000007,Americas
-0.1279,456.1119999999999,Americas
1.0179,541.1784,Europe
-1.4265,373.8953,Asia
-0.483,398.8626,Asia
0.1623,593.5699,Otro
-0.4489,562.8677000000001,Europe
-0.9112,437.3198,Asia
-1.3556,492.6986999999999,Americas
-0.9971,476.638,Europe
1.0114,604.3693000000001,Europe
-3.8446,308.5152,Americas
-1.0266,493.6739,Oceania
0.4055,507.4671,Asia
0.8933,633.8037999999999,Asia
-0.7119,391.9542,Europe
1.2789,635.3736999999999,Europe
0.3493,592.4419,Asia
-0.3575,326.5496,Asia
-0.3133,541.4793999999999,Otro
0.1142,445.05820000000006,Europe
-1.2084,470.1187999999999,Asia
1.1763,688.3543,Europe
-0.1564,393.77609999999993,Asia
0.5895,327.4152,Asia
0.4768,331.3435,Americas
-0.0399,396.532,Americas
-1.8447,456.4916,Asia
0.0864,470.6931,Europe
-1.4801,458.6973,Asia
0.9353,430.5978,Europe
0.9002,610.4847,Europe
-0.2961,365.4562,Asia
0.6177,481.2522000000001,Asia
-0.2659,316.08170000000007,Americas
-0.0771,503.0772999999999,Europe
-1.2099,431.297,Asia
1.3608,563.1983,Europe
-0.2047,429.2177,Africa
0.4436,354.4757,Americas
0.8773,376.1754,Americas
-0.2787,523.0175999999999,Europe
-0.9954,496.4141000000001,Europe
-0.5049,617.4744,Oceania
-0.4824,416.9313,Europe
1.2683,405.6103,Asia
-0.0226,466.891,Americas
-2.1291,315.8758,Americas
-0.1383,470.7886,Asia
0.0373,262.9668,Europe
1.3203,612.7067,Europe
0.6041,558.4227000000001,Europe
-2.498,306.93729999999994,Americas
0.0139,501.9674999999999,Americas
-0.4837,437.6728,Americas
-2.5452,453.11500000000007,Asia
-0.3008,459.8319,Asia
-2.8297,322.10240000000005,Asia
-1.3156,378.1831,Europe
0.8418,518.0296,Europe
0.4736,448.5526,Otro
0.0393,306.6229,Europe
-2.4276,412.7195,Americas
-0.3916,416.81000000000006,Americas
-0.2832,339.2948,Otro
0.6505,486.1069,Americas
0.0547,439.00880000000006,Europe
-2.2279,379.8407000000001,Americas
-0.8303,500.5155,Asia
-0.799,654.0666,Asia
-0.502,446.99570000000006,Americas
0.762,486.3284,Europe
-3.0642,331.5672,Africa
0.8489,445.7585,Europe
0.7197,491.2106,Oceania
-1.7339,324.15510000000006,Europe
-1.261,391.9462,Asia
-0.1203,355.43960000000004,Europe
0.0503,425.948,Asia
0.613,525.0229999999999,Europe
0.6746,544.3859,Europe
-1.5705,300.32309999999995,Europe
-0.011,321.0383,Asia
-2.391,613.8095999999998,Asia
0.4724,403.0575,Europe
0.7602,525.3290000000001,Europe
-0.8401,405.1007,Europe
0.4173,461.8251,Europe
-0.816,410.8255,Europe
-0.9434,548.3769,Asia
-0.7306,369.0262,Otro
-0.3016,408.4546,Oceania
0.863,342.1134,Americas
0.0028,498.2387000000001,Europe
-0.9003,597.5738,Europe
-1.174,420.3954,Asia
-0.0761,339.2277,Oceania
0.2133,508.1719,Americas
0.6257,461.3041,Americas
-0.1863,222.63410000000005,Americas
0.9926,624.3036,Europe
1.1154,541.8406,Europe
1.4734,530.1271,Europe
-0.5773,465.81270000000006,Europe
1.167,632.2637000000001,Europe
-2.6548,523.4735,Asia
1.3385,488.6762,Americas
1.5588,551.6236000000001,Otro
-0.3123,500.0231999999999,Europe
0.3252,313.4467,Asia
-0.8184,495.462,Europe
-0.5089,594.7836,Asia
0.793,597.0465999999999,Americas
0.3797,652.0052000000001,Europe
1.0123,504.612,Europe
-0.4589,496.4863,Europe
-0.9576,386.9078,Europe
0.9312,500.1174,Otro
-2.2142,375.3593,Europe
0.3661,538.6931000000001,Europe
-1.4968,274.9412,Asia
-0.0708,385.8585,Americas
0.5338,488.095,Europe
-1.4418,397.1796,Americas
0.9153,587.4079999999999,Europe
0.3666,310.364,Asia
-0.1961,518.2232,Asia
-0.7731,422.7382,Europe
-0.367,492.3618,Asia
-1.0522,499.3517,Americas
-1.3302,413.5599,Europe
-0.7165,671.3369,Asia
-0.5185,467.054,Asia
0.168,423.6011,Asia
1.0426,592.9687,Europe
0.9073,451.1916000000001,Americas
0.5749,664.1654000000001,Americas
-0.8115,377.9261,Asia
1.3711,506.9207,Europe
0.1569,400.8292,Europe
0.8524,655.4639,Europe
0.1936,363.2042,Europe
-1.3233,481.0732000000001,Europe
-0.7907,489.1755,Asia
-0.2685,400.983,Europe
0.935,497.2517,Europe
-0.7622,329.373,Asia
0.8721,492.4040999999999,Europe
-1.4481847402841466,467.4142,Asia
-2.3444,313.43580000000003,Americas
-0.3154,559.8988999999999,Europe
0.8647,574.8825,Europe
0.1759,491.0701000000001,Europe
-2.5152,394.3793,Asia
-0.6657,374.2774,Europe
-0.5226,318.25090000000006,Americas
-0.2757,445.6489,Americas
-1.3646,361.66690000000006,Europe
0.6547,432.195,Europe
0.0661,428.4613000000001,Americas
0.5378,547.5031000000001,Asia
0.1734,350.7277,Asia
0.6775,514.8108,Europe
-0.195,647.0151000000001,Europe
-0.1275,476.9545,Americas
-1.3093,417.0679,Americas
0.1468,532.3944,Europe
0.11972009202453987,478.24799999999993,Europe
-2.1537,368.8825000000001,Asia
0.5196,349.88550000000004,Asia
-0.985,512.9658,Europe
0.6031,593.0974,Asia
-1.5988,378.0115,Africa
1.1206,438.2259000000001,Europe
0.798,557.4676000000001,Europe
1.4001,534.5625,Europe
0.391,539.9343999999999,Europe
-1.369,437.5465,Europe
-2.5378,301.9297,Europe
0.3559,334.5077,Americas
-0.2821,512.231,Europe
0.5396,441.26270000000005,Americas
-1.1982,478.6039999999999,Americas
0.5493,406.0813,Europe
0.34054443127962086,460.601,Europe
-0.5379,394.3521,Asia
-1.4981,414.3803,Europe
-0.6274,493.2259,Europe
-0.515,249.4154,Europe
-1.4871,340.3133,Americas
-1.0156,459.049,Europe
0.1505,505.0214000000001,Americas
-0.5858,381.2288,Americas
0.3303,558.7540999999999,Asia
0.4921,540.5691999999999,Europe
-0.1647,486.5055,Europe
1.0036,598.456,Europe
0.9121,588.7897,Europe
0.8503,575.7255,Europe
0.0212,548.0646999999999,Americas
0.57,480.7542999999999,Asia
-0.4772,312.4098,Asia
0.3793,386.2865,Asia
-1.0581,389.1029,Asia
0.4247,584.2097,Asia
-1.3392,326.1736,Europe
-0.051,452.3126,Europe
0.335,540.5476,Europe
-1.1777,360.9554,Americas
-0.4958,454.2807,Europe
0.2382,622.4661000000001,Asia
0.7701,524.0926000000001,Otro
0.993,478.8176,Americas
-0.2771,437.4629,Americas
0.0146,341.4885,Americas
-1.4196,490.5562,Americas
0.3248,318.0762,Asia
-0.9284,432.7945,Asia
0.5493,465.4853999999999,Europe
-1.3415,552.6709,Asia
0.4095,501.6303000000001,Europe
-2.9266,405.962,Asia
-0.8409,307.71680000000003,Asia
0.041981068631966836,359.1396000000001,Americas
0.6879,527.8581,Europe
-1.5548,286.9551,Americas
-0.9508,416.0945,Asia
0.81,460.5651,Europe
0.0241,375.537,Americas
1.077,558.9318999999999,Europe
-2.9629,388.0951,Europe
0.6026,417.1749,Asia
1.0797,376.8893,Europe
-0.1029,387.8985,Americas
0.2737,513.6445,Europe
0.22389294091114118,279.61030000000005,Oceania
0.7924,587.0053999999999,Europe
0.6964,361.5107,Asia
0.32525117631851086,302.7359,Asia
-0.489,499.7825000000001,Europe
-0.5772,373.833,Americas
0.6117,567.3654,Americas
-1.1114,390.3263,Europe
0.0295,427.7107,Americas
1.3894,354.6879,Oceania
-2.3868,396.0331,Africa
-0.1463,548.7314,Europe
1.0681,638.3686,Asia
-0.44695237864860504,343.5504,Otro
-1.6223,390.2943,Europe
0.7805,555.9004,Asia
-2.394,480.9986,Asia
1.1728,483.5772,Europe
-0.1403,521.1886000000001,Asia
0.5271,537.3939,Europe
0.0707,562.5966,Asia
0.578,646.0125999999999,Europe
-1.2783,300.85020000000003,Americas
0.5254416747181965,300.32280000000003,Europe
0.2694,333.9002,Asia
0.3339245045802954,412.68549999999993,Americas
0.1564,350.5929,Asia
-2.3745,324.16270000000003,Americas
-1.0774,294.8875,Europe
0.3135,380.5589000000001,Europe
-1.4083,276.3247,Americas
1.096,647.1135,Asia
-0.0994,274.0942,Europe
0.0814,407.0198,Europe
1.2212,488.8944,Asia
0.9887,519.7217,Europe
1.2545,557.4257,Asia
0.764,581.8607,Europe
1.3232,509.10710000000006,Asia
-0.7369,509.0931,Americas
-0.9161736233766233,386.6521,Asia
-0.5842,430.755,Europe
0.2243,401.1773,Asia
-1.341,434.4602,Otro
-0.2411,447.4662,Asia
1.265,445.2191,Europe
0.1669,457.8234,Asia
-0.896,478.7527999999999,Europe
-0.3104,325.98160000000007,Europe
0.0219,641.2302,Europe
-0.25804407252440725,437.00380000000007,Europe
-0.9727,436.5634,Americas
0.2868,731.5932,Oceania
0.517,557.4717,Europe
1.1689,721.9232000000001,Europe
1.4738,514.6619000000001,Europe
0.8767,615.8054000000001,Europe
-0.81,378.6034000000001,Europe
-0.2916,489.3946,Europe
0.3699,602.8453999999999,Europe
0.3223,458.7903,Europe
-0.5631,359.6433,Asia
-0.5932,437.7445000000001,Asia
1.058,653.5317,Europe
1.0731,484.8941,Europe
0.2159,372.7169999999999,Asia
-0.7467,562.6531,Americas
0.3698,567.6781,Asia
-2.4398,383.946,Americas
1.3533,601.469,Europe
0.6025,442.2592,Europe
-0.8455,438.5236,Americas
-0.7213,485.3699,Europe
0.8386,571.6609,Asia
-0.4024,344.448,Europe
-1.1937,483.7224,Asia
-2.785,327.12870000000004,Asia
0.5142,426.9616,Asia
-0.1741,350.68860000000006,Europe
0.337,441.0562,Europe
-0.2567,408.6069,Americas
0.2998,546.3069,Asia
-0.8671,493.32499999999993,Asia
-0.1212,517.1817,Europe
-1.3902,395.1244,Asia
-0.8087,279.26820000000004,Americas
0.0122,260.4528,Asia
-1.532,360.7893,Americas
-1.4499,307.7873,Americas
-0.4841,408.2657,Asia
-0.5251,566.9345,Europe
-0.6694,394.1892,Europe
0.707,548.2653,Asia
0.9711,348.6292,Asia
-0.5435,405.2364,Europe
0.0938,366.7715,Europe
-0.0897,514.6196,Asia
1.2256,457.1642,Oceania
-0.8275,368.7006,Asia
-1.1928,370.0559,Europe
-0.0597,587.1796999999999,Europe
-0.0744,338.1028,Otro
-1.7692,424.0976,Europe
-0.7792,672.6129999999999,Asia
-0.511,567.319,Europe
0.7907,465.6561,Europe
-0.217,416.5317999999999,Asia
-1.0804,515.8767,Europe
-1.1005,502.2023,Oceania
-2.7074,304.1493,Asia
-0.1237,462.9083,Americas
0.9601,612.7499,Europe
1.2004,396.1439,Americas
-3.1959,288.5532,Americas
-0.4117,482.2633,Europe
-0.9941,466.1059000000001,Europe
-1.199,415.9886,Europe
-0.2483,283.3916,Asia
-0.3896,255.699,Asia
1.1472,639.6852000000001,Europe
1.2772,370.3265,Europe
0.3749,591.2662,Asia
0.5679,409.04239999999993,Oceania
-1.1031,276.68459999999993,Americas
-2.4736,515.2745,Asia
0.9997,437.4356,Oceania
-0.774,495.5331,Otro
1.3212,354.3916,Asia
-3.9828,337.06870000000004,Americas
0.7366,534.5354,Europe
-2.3803,371.7921,Americas
0.5005,603.3662999999999,Oceania
0.9673,482.39720000000005,Asia
-0.4861,510.6981,Asia
0.5084,592.3309999999999,Europe
-0.0291,270.4645,Asia
0.7974,515.8571,Americas
-1.4568,483.26650000000006,Europe
0.7626,414.1218999999999,Americas
-0.9886,401.8749,Europe
0.8548,282.4427999999999,Asia
-0.0252,471.2296,Americas
-1.0931,432.3012000000001,Otro
0.4644,630.3188000000001,Asia
-2.0501,400.122,Asia
0.7736,614.2150999999999,Europe
-0.12423293187805796,430.2464,Europe
1.1617,623.6783,Otro
-0.7843,543.9822999999999,Europe
-2.0205,477.57069999999993,Asia
-0.125,510.789,Asia
0.5242,555.8978,Asia
-1.8425,548.8563,Asia
-0.912,466.5851,Europe
-0.4947,491.786,Asia
-2.5252,418.1999,Europe
0.663,519.2581,Europe
1.2125,547.1603,Europe
-0.5004,600.2454000000001,Europe
0.19358047527942804,436.3333,Europe
-0.3493,573.6349,Europe
0.6427,624.4374999999999,Oceania
-0.7638,489.1129000000001,Europe
-1.8318,345.24420000000003,Americas
0.8785,437.3258,Europe
0.3339245045802954,547.7533,Americas
-0.9752387652409521,372.79329999999993,Americas
0.1798,481.1418,Europe
-0.7943,439.8193,Europe
0.7432,617.4057,Europe
1.1079,639.4744999999999,Europe
-0.1092,366.7168,Americas
0.8061,426.19270000000006,Europe
-0.3825,640.2985,Europe
-1.5021,322.1708,Europe
0.651,303.3209,Asia
-0.7779,564.4019000000001,Europe
0.4959,466.87070000000006,Europe
0.8958,503.6418000000001,Europe
-0.7439100448430493,344.4501,Europe
0.9491,416.3187,Europe
-0.7335,423.2271,Europe
0.5024,548.5975999999999,Americas
0.8906,576.5528,Europe
-1.1098,455.4723000000001,Asia
0.0706,457.6795,Americas
-1.0496,447.1813,Europe
0.769,585.0901,Europe
-0.1453,356.2219,Africa
-0.6081,407.1256,Europe
-1.3339,556.8158000000001,Europe
0.5738,500.0940000000001,Europe
-0.4126,375.3778,Americas
0.2106,577.7339999999999,Europe
-2.0654,494.5926,Africa
-0.841,323.1975,Europe
-2.1044,280.2712,Europe
0.4796,502.7586,Europe
-0.7095,359.29060000000004,Americas
-1.5382,376.8324999999999,Africa
1.0156,558.6061,Europe
-0.4118,379.9844000000001,Europe
0.304,556.0592,Europe
-2.0353,320.2208999999999,Asia
-0.7764,381.6386,Europe
-1.1164,396.47739999999993,Asia
0.6596,601.1821,Asia
0.02354851254722072,496.259,Europe
0.1096,453.4377,Europe
-1.4662,345.4326,Europe
-3.999,348.1331,Americas
